protein	3dsphgn_c
protein	HC00718_c
protein	HC01842_c
protein	HC02228_c
protein	Rtotal_c
protein	Rtotal_l
protein	Rtotalcoa_c
protein	accoa_c
protein	accoa_g
protein	acgagbside_hs_g
protein	acgagbside_hs_l
protein	acgal_g
protein	acgbgbside_hs_g
protein	acgbgbside_hs_l
protein	acglcgalgbside_hs_g
protein	acn13acngalgbside_hs_g
protein	acn23acngalgbside_hs_g
protein	acnacngalgbside_hs_g
protein	acngalgbside_hs_g
protein	adp_c
protein	ahcys_c
protein	amet_c
protein	atp_c
protein	cholp_c
protein	cholp_g
protein	cholp_l
protein	cmp_g
protein	cmpacna_g
protein	co2_c
protein	coa_c
protein	coa_g
protein	crm_hs_c
protein	crm_hs_g
protein	crm_hs_l
protein	crm_hs_r
protein	crmp_hs_c
protein	dag_hs_c
protein	dhcrm_hs_c
protein	digalsgalside_hs_g
protein	digalside_hs_g
protein	digalside_hs_l
protein	ethamp_c
protein	ethamp_r
protein	fad_c
protein	fadh2_c
protein	fucgalgbside_hs_g
protein	ga1_hs_g
protein	ga2_hs_g
protein	gal_l
protein	galacglcgalgbside_hs_g
protein	galgalgalthcrm_hs_g
protein	galgalthcrm_hs_g
protein	galgbside_hs_g
protein	galgluside_hs_c
protein	galgluside_hs_g
protein	galgluside_hs_l
protein	galside_hs_g
protein	galside_hs_l
protein	galthcrm_hs_g
protein	gbside_hs_g
protein	gbside_hs_l
protein	gd1a_hs_g
protein	gd1b2_hs_g
protein	gd1b_hs_g
protein	gd1c_hs_g
protein	gd2_hs_g
protein	gd3_hs_c
protein	gd3_hs_g
protein	gdp_g
protein	gdpfuc_g
protein	glc_D_c
protein	glc_D_l
protein	gluside_hs_c
protein	gluside_hs_g
protein	gluside_hs_l
protein	gluside_hs_r
protein	gm1_hs_g
protein	gm1a_hs_g
protein	gm1b_hs_g
protein	gm2_hs_g
protein	gm2a_hs_g
protein	gm3_hs_g
protein	gp1c_hs_g
protein	gp1calpha_hs_g
protein	gq1b_hs_g
protein	gq1balpha_hs_g
protein	gq1c_hs_g
protein	gt1a_hs_g
protein	gt1alpha_hs_g
protein	gt1b_hs_g
protein	gt1c_hs_g
protein	gt2_hs_g
protein	gt3_hs_c
protein	gt3_hs_g
protein	h2o_c
protein	h2o_g
protein	h2o_l
protein	h2o_r
protein	h_c
protein	h_g
protein	h_l
protein	h_r
protein	hxdcal_c
protein	hxdcal_r
protein	nad_c
protein	nadh_c
protein	nadp_c
protein	nadph_c
protein	o2_c
protein	oagd3_hs_c
protein	oagd3_hs_g
protein	oagt3_hs_c
protein	oagt3_hs_g
protein	pap_g
protein	paps_g
protein	pchol_hs_c
protein	pi_c
protein	pi_r
protein	hdca_r
protein	pmtcoa_c
protein	ser_L_c
protein	sgalside_hs_g
protein	sgalside_hs_l
protein	so4_l
protein	spc_hs_c
protein	sph1p_c
protein	sph1p_r
protein	sphgn_c
protein	sphgn_r
protein	sphings_c
protein	sphings_l
protein	sphings_r
protein	sphmyln_hs_c
protein	sphmyln_hs_g
protein	sphmyln_hs_l
protein	sphs1p_c
protein	sphs1p_r
protein	thcrm_hs_c
protein	thcrm_hs_g
protein	uacgam_g
protein	udp_c
protein	udp_g
protein	udp_l
protein	udp_r
protein	udpacgal_g
protein	udpacgal_l
protein	udpg_r
protein	udpgal_c
protein	udpgal_g
abstract	3DSPHR
abstract	A4GALTc
abstract	A4GALTg
abstract	ARSA
abstract	ASAH1
abstract	B3GALT3g
abstract	B3GALT41g
abstract	B3GALT42g
abstract	B3GALT43g
abstract	B3GALT44g
abstract	B3GALT5g
abstract	B3GNT31g
abstract	B3GNT32g
abstract	B3GNT33g
abstract	B3GNT34g
abstract	B3GNT35g
abstract	B3GNT36g
abstract	B3GNT37g
abstract	B3GNT39g
abstract	CERK
abstract	DHCRD1
abstract	DHCRD2
abstract	DSAT
abstract	FUT11g
abstract	GAL3ST11
abstract	GAL3ST12
abstract	GALC
abstract	GALGT1
abstract	GALGT2
abstract	GALGT3
abstract	GALGT4
abstract	GAO1
abstract	GAO1g
abstract	GAO2
abstract	GAO2g
abstract	GBA
abstract	GBAl
abstract	GBGT1
abstract	GLAl
abstract	GLB1
abstract	NAGAlby
abstract	NAGAly
abstract	SBPP1er
abstract	SBPP3er
abstract	SERPT
abstract	SGPL11r
abstract	SGPL12r
abstract	SIAT4Bg
abstract	SIAT9g
abstract	SLCBK1
abstract	SMPD3g
abstract	SMPD3l
abstract	SMPD4
abstract	SMS
abstract	SPHK21c
abstract	SPHMDAc
abstract	ST3GAL21g
abstract	ST3GAL22g
abstract	ST3GAL23g
abstract	ST6GALNAC21
abstract	ST6GALNAC22
abstract	ST6GALNAC23
abstract	ST6GALNAC24
abstract	ST6GALNAC25
abstract	ST6GALNAC26
abstract	ST6GALNAC27
abstract	ST6GALNAC28
abstract	ST6GALNAC31
abstract	ST6GALNAC62
abstract	ST8SIA11
abstract	ST8SIA12
abstract	ST8SIA51g
abstract	ST8SIA52g
abstract	ST8SIA53g
abstract	ST8SIA54g
abstract	ST8SIA55g
abstract	UGCG
abstract	r0786
abstract	r0787
abstract	r0788
abstract	r0789
abstract	r1457
abstract	RE2675C
3dsphgn_c	3DSPHR	-a>
nadp_c	3DSPHR	-a>
sphgn_c	3DSPHR	-a>
nadph_c	3DSPHR	-a>
h_c	3DSPHR	-a>
thcrm_hs_c	A4GALTc	-a>
galgluside_hs_c	A4GALTc	-a>
